contigName	contigLen	totalAvgDepth	R1Dec2019.sorted.bam	R1Dec2019.sorted.bam-var	R1Feb2020.sorted.bam	R1Feb2020.sorted.bam-var	R1Jan2020.sorted.bam	R1Jan2020.sorted.bam-var	R1July2020.sorted.bam	R1July2020.sorted.bam-var	R1Mar2020.sorted.bam	R1Mar2020.sorted.bam-var	R1Nov2019.sorted.bam	R1Nov2019.sorted.bam-var	R1Sept2020.sorted.bam	R1Sept2020.sorted.bam-var	R2Dec2019.sorted.bam	R2Dec2019.sorted.bam-var	R2Feb2020.sorted.bam	R2Feb2020.sorted.bam-var	R2Jan2020.sorted.bam	R2Jan2020.sorted.bam-var	R2July2020.sorted.bam	R2July2020.sorted.bam-var	R2Mar2020.sorted.bam	R2Mar2020.sorted.bam-var	R2Nov2019.sorted.bam	R2Nov2019.sorted.bam-var	R2Sept2020.sorted.bam	R2Sept2020.sorted.bam-var
contig_2967	5405	332.07	57.3205	1846.63	7.3941	53.2254	24.4466	338.678	0.286774	0.431078	1.84605	4.60219	76.852	1734.27	0.200381	0.290072	68.9016	2272.61	0.485823	2.6881	25.0443	364.457	0.989343	3.53579	1.51951	3.82173	64.8217	3922.23	1.96118	14.0086
contig_845	2438	116.154	0.00437063	0.00435341	5.5778	13.8786	0	0	17.6364	38.2139	0.554633	1.55626	0	0	11.6556	17.771	0.00524476	0.00521957	9.08129	23.7109	4.25481	20.8116	46.7054	188.264	0.548951	0.737468	0	0	20.1298	49.0444
contig_2357	8244	109.879	0.131826	0.898181	0.0931554	0.185069	3.128	46.2222	19.3504	264.608	1.45812	2.37221	0	0	13.0613	60.6629	0.0249568	0.0895773	24.8264	312.558	15.2225	148.537	25.6091	291.547	4.52829	12.3957	0	0	2.44465	9.47553
contig_2549	18016	155.273	0.000615695	0.000615217	0.000559722	0.000559277	0.0851897	0.41603	34.8656	421.742	12.0282	22.5209	0.000615695	0.000614988	9.80309	27.8314	0	0	36.4198	268.301	3.55653	16.8674	22.7607	199.788	25.7176	79.8232	0.00134333	0.00134169	10.0329	40.8957
contig_2713	10960	38.7207	2.39343	64.0393	0.587234	2.34082	0.958742	17.867	4.29713	8.57322	0.181314	0.228406	1.99898	42.3736	7.15412	13.1453	4.73071	335.181	2.14524	6.02053	0.263275	1.30491	2.27308	5.56892	0.0288622	0.0481933	4.62192	310.2	7.08668	23.7126
contig_1228	6705	2789.29	149.993	2824.36	509.015	29940.2	352.934	20180.3	139.539	3195.88	286.746	5263.13	20.9918	89.2644	40.7989	241.894	159.118	3907.31	134.464	1812.43	398.97	28590.6	199.969	4004.2	347.87	9259.73	32.3573	306.293	16.5188	68.1309
contig_2920	6602	4.42901	0.32765	1.40282	0.309206	0.513804	0.598574	6.42574	0.138407	0.428574	0.0463422	0.0441988	0.958772	2.85725	0.0897396	0.124795	0.320211	0.938536	0.288903	0.604802	0.446683	1.27374	0.352449	2.00084	0.0468072	0.0886525	0.288283	1.05031	0.216987	0.383569
contig_3396	28147	460.37	1.25285	10.2596	5.83048	18.3429	36.9902	681.935	87.661	2592.8	20.9329	107.367	0.0061078	0.00606447	68.8356	969.707	6.05401	84.2996	71.0011	1077.7	38.4706	417.569	79.1394	1462.35	19.9717	129.108	0.00107154	0.00107051	24.2233	165.285
contig_186	1327	241.76	1.40357	3.73073	5.22515	16.8906	2.69414	49.3605	53.52	1182.32	4.04758	9.14746	0.254885	0.445179	8.4452	28.8747	1.15378	5.21522	51.8284	1099.94	1.27867	2.90356	66.2268	1645.72	8.69244	58.7879	0.254885	0.2343	36.7349	661.732
contig_1723	26611	3051.39	13.607	947.569	87.4779	32323.4	41.0031	7347.49	526.642	1.44886e+06	44.3735	8625.82	6.39269	192.893	437.598	903272	12.4799	750.086	567.27	1.60582e+06	43.7719	9098.04	455.398	1.05967e+06	52.7681	12293	11.0572	639.41	751.552	2.7545e+06
contig_2923	8235	1320.76	61.0899	3460.57	236.647	49313.4	163.652	21848.7	18.5965	2367.85	176.464	36994.4	41.1566	1388.2	3.31416	45.0152	56.1429	2805.22	32.9443	6782.07	196.508	29779	58.7263	17534.7	185.977	38753.7	40.7013	1435.44	48.8391	16337.1
contig_1500	6155	181.461	0	0	0	0	0.0429642	0.0840841	40.8699	563.26	12.1192	35.9102	0.00183181	0.00182887	10.9399	28.9471	0.00199833	0.00199459	45.4291	431.854	2.90874	13.2606	29.7337	285.561	27.9166	118.524	0	0	11.4968	51.7704
contig_3357	3927	1130.72	147.863	2803.34	29.6966	153.765	53.8591	1146.74	2.13873	4.81339	5.31692	9.66714	245.047	6706.84	3.40905	5.8912	176.82	3632.02	2.50834	5.46452	51.2272	532.373	3.81149	10.2028	4.74424	5.8922	399.62	20133.2	4.66084	9.24054
contig_872	1750	65.955	1.4275	3.95346	3.70438	17.9933	1.6475	7.68151	7.05562	70.4774	3.55687	18.6169	0.565	0.900078	11.6881	150.517	2.0825	10.2971	10.2869	81.4593	4.265	32.0781	5.65063	34.6777	2.30813	9.31402	1.82062	6.47496	9.89625	73.8683
contig_1446	37894	77.0744	0.946031	24.2716	3.40703	88.7904	0.839445	18.7416	13.1256	507.488	2.99828	74.663	0.99131	20.1673	8.67235	181.636	1.55733	72.3658	8.8838	309.216	1.31488	27.4891	13.7627	181.506	4.11045	78.7374	2.2588	109.595	14.2064	171.666
contig_881	2851	1978.31	13.3817	103.312	62.8438	1126.56	39.7893	741.718	272.92	24100.8	33.612	214.623	6.26583	29.6055	190.291	8039.74	10.0359	164.693	351.486	34755	26.0374	260.165	288.664	27248.1	39.3184	314.464	10.8863	43.8042	632.776	97622.9
contig_1398	673242	4370.07	614.355	119245	204.615	11938	224.295	17476.3	30.101	196.595	49.5579	387.214	597.1	112301	13.3425	35.882	801.484	199326	25.4092	137.301	241.417	18535.3	201.575	4148.2	52.33	428.884	1249.05	509372	65.441	376.604
contig_1586	4340	179.719	0	0	0	0	0.116468	0.452413	43.2838	389.355	11.6119	23.2684	0	0	9.42506	15.8688	0.00286396	0.0028566	39.7451	207.861	2.15823	15.6705	30.9294	216.74	28.2912	84.7968	0	0	14.1549	60.8384
contig_2984	14807	225.511	0.308863	1.7723	1.11121	5.16082	7.73023	120.791	44.1952	757.892	2.84096	4.8686	0.000955175	0.000954346	20.6505	72.5307	0.456983	3.01224	51.911	447.963	24.7081	170.563	59.6345	1128.58	7.07389	11.3821	0	0	4.88811	12.5124
contig_3290	2923	2457.66	133.353	2886.47	412.893	28311	382.554	23570.6	66.0858	2220.01	262.006	9443.32	23.5546	87.0702	88.5968	1390.33	132.454	3177.03	94.1994	2003.07	438.094	27124.1	81.6895	2406.01	278.306	12796.4	24.3772	351.979	39.498	428.825
contig_1625	7755	3062.68	156.851	7300.13	574.495	98244.2	422.231	43255.4	137.228	10270.2	313.294	26896.4	25.3978	278.246	34.2874	319.872	180.224	9316.5	135.817	6867.82	483.527	58711.7	195.515	19587.3	356.514	36072.8	31.74	574.248	15.557	165.817
contig_595	12887	213.129	2.44901	16.2005	12.0488	42.5672	9.62487	137.153	33.5138	339.108	8.70433	16.9344	0.0709743	0.0659583	35.0185	180.903	3.80184	41.8627	28.1963	161.873	9.92808	48.0914	25.5566	176.785	9.28162	24.3365	0.213708	0.499142	34.7204	223.512
contig_840	1544	656.899	94.2174	3197.52	16.9154	194.429	30.9527	1252.69	0.854376	2.30111	6.32353	29.5988	168.743	11151.2	3.40531	7.39266	109.084	4252.36	2.16069	3.62238	37.2511	688.527	2.14562	8.61268	5.15567	17.5672	176.902	27409.6	2.78838	4.04922
contig_275	16101	1602.86	74.3604	1506.33	190.439	9520.19	184.33	6728.75	58.3096	1641.48	79.7588	2335.35	9.87988	26.0914	267.168	6238.81	77.6318	2090.56	75.3761	1558.99	219.232	8847.96	47.1743	1154.91	90.464	3474.03	10.699	120.467	218.041	8366.27
contig_466	6762	925.321	7.56655	632.217	31.3944	8087.99	20.0877	3888.32	184.43	25799.9	17.4059	1729.4	1.34105	16.8718	87.5783	7172.44	11.1081	1077.16	168.328	16278.1	19.3159	3355.51	199.914	22368.4	28.6074	4005.72	1.59301	26.5134	146.65	11032.6
contig_2992	2505	20.3626	0	0	2.46964	5.47772	0	0	4.92654	22.0256	1.97707	7.07765	0	0	0.921019	0.887549	0.226327	0.319607	2.84756	27.2193	0.701486	1.84586	3.06624	9.67191	1.27728	2.34738	0	0	1.94947	3.28246
contig_1923	8370	179.209	22.8712	292.309	8.46995	37.211	9.93552	152.728	10.6091	33.5641	1.98929	3.31192	18.3571	91.0682	2.20815	4.38712	25.8669	341.327	5.82713	28.6528	9.34915	45.6423	3.83175	14.8313	2.98163	5.45559	56.104	749.519	0.808029	1.31828
contig_2262	16165	11823.2	984.243	736764	724.393	550447	649.674	366850	376.49	63881.2	1100.43	1.36613e+06	1120.36	906160	209.184	19124.3	1237.76	1.21602e+06	411.983	63092.1	1180.63	1.36238e+06	397.911	65733.3	864.105	756887	2127.68	4.27834e+06	438.325	55149
contig_1501	8104	1161.41	157.702	4082.28	32.8562	166.67	38.8552	656.278	4.14798	16.0915	5.20505	11.1172	238.172	6347.8	3.58562	9.11349	199.523	6538.88	4.4692	21.0283	47.8173	419.386	5.97486	22.4101	5.73523	9.7432	411.802	26817.7	5.56714	17.0198
contig_2644	16709	620.109	65.0859	939.736	38.0071	254.319	30.6868	450.141	17.4498	174.367	9.07935	25.3397	82.2516	856.679	10.3526	94.2359	83.7515	1893.15	14.4697	115.642	30.233	223.455	29.3206	248.776	9.9413	31.9384	186.795	4895.63	12.6846	92.5141
contig_2604	2469	101.182	0	0	4.13972	7.3497	0	0	15.5878	91.2452	7.18974	12.0106	0	0	14.2975	53.0369	0	0	16.2536	128.689	0	0	14.1035	47.161	10.6542	29.4332	0.00646831	0.00642929	18.95	60.2099
contig_2383	10116	39.7632	0.22657	3.05568	0.977724	54.6216	0.451335	12.1751	1.69316	10.3026	0.344572	5.06463	0.0606061	0.228329	0.377684	0.771893	0.210014	2.8247	1.27805	5.40198	0.672587	28.3243	20.1685	112.068	0.578065	19.7997	0.0471603	0.160323	12.6772	53.3259
contig_3324	116322	128.195	5.38695	818.991	2.82236	35.2468	2.07844	134.58	15.215	95.3321	8.90142	23.1448	3.73284	389.679	12.4076	37.4228	6.77969	1363.24	14.6814	82.9725	1.77637	91.7372	17.2594	102.611	11.2762	33.2149	7.3972	1630.95	18.4798	72.6563
contig_2344	4377	28.4379	0	0	0.810031	0.990218	0	0	1.0052	4.22329	3.33333	5.97856	0	0	1.92382	3.10829	0	0	0.590726	1.52632	0	0	10.4833	39.4222	4.29761	11.731	0	0	5.99385	24.5169
contig_1712	2355	150.97	0	0	3.91474	8.93913	5.17732	72.748	26.7927	86.6278	1.77687	2.20064	0.527891	0.891811	15.4966	43.703	1.23855	9.64074	13.4032	37.8007	0.905669	3.0365	57.1066	379.299	2.98231	6.97563	0.6839	2.99125	20.9633	56.4612
contig_1969	2222	529.103	51.9358	1140.33	41.6819	663.275	53.7712	1404.37	3.15444	10.693	8.54344	28.7051	67.7708	1057.22	3.28137	8.18978	61.7138	2152.4	1.4305	4.49826	58.166	906.116	3.53571	12.4471	8.9638	41.4517	162.545	9929.48	2.60859	8.34167
contig_335	1335	3396.91	167.116	813.14	180.738	1302.75	188.873	2982.81	440.527	6696.99	108.583	551.473	172.352	1332.73	332.062	2916.73	294.754	9338.43	371.43	4294.87	219.21	2442.33	258.047	1761.58	119.916	551.944	416.122	6673.85	127.182	546.703
contig_3074	2547	170.233	0	0	0	0	0	0	45.3855	643.777	13.3509	45.932	0	0	9.48435	31.7012	0	0	39.6408	641.886	1.95536	7.6312	23.9746	192.932	25.0167	176.75	0	0	11.4251	54.6391
contig_3426	16387	162.119	0	0	0	0	0.620681	11.8231	30.9751	509.549	14.5133	33.6309	0.00141652	0.00141456	10.1133	21.4514	0	0	41.1928	353.154	3.51032	17.797	21.2614	207.59	27.9465	85.8418	0	0	11.9839	58.4215
contig_857	10081	380.96	0.121639	0.471723	3.99839	8.66526	30.6509	599.855	67.0672	1591.97	19.6656	89.9806	0.00120834	0.00120705	57.1252	523.362	5.81905	65.7037	59.4557	1022.13	35.4693	386.8	62.182	1264.98	17.4505	57.9193	0.0038264	0.00381215	21.9491	156.305
contig_2510	4218	42.1082	0.00294985	0.00294178	0.852262	1.16799	1.147	26.8445	2.84562	4.48656	9.45379	25.9258	0	0	2.0794	2.76749	0	0	1.73771	4.64794	0.221976	0.784994	2.48328	4.38399	4.80359	12.067	0.00491642	0.00489328	16.4757	84.4241
contig_927	2295	59.0378	0	0	0.00932401	0.00924189	0	0	7.80699	24.6987	0	0	0	0	9.61119	38.638	0	0	12.076	63.1455	0.0195804	0.0341313	8.47972	45.0204	0	0	0.137063	0.255464	20.8979	178.442
contig_996	512	4952.95	56.3315	1546.06	254.633	45080.9	249.691	59293.3	550.428	43134.2	154.82	18510.4	37.8177	854.381	1038.86	57205.4	43.1768	678.921	812.616	74268.2	179.599	28359.4	454.975	31709.8	168.08	18871.3	35.7238	827.136	916.199	74530.5
contig_2189	3086	9.93869	0	0	0.666213	1.18394	0.514305	4.59064	0.0514305	0.0488006	1.54496	2.53696	0	0	0.296662	0.419287	0	0	0.770436	3.116	0.820163	2.44192	0.153951	0.229092	2.10014	4.91925	0	0	3.02044	4.69803
contig_3531	7090	1552.88	27.5386	386.43	73.1326	1544.8	103.314	3824.6	74.7056	2285.72	334.077	19090.2	3.86369	18.2204	12.4161	102.587	32.803	689.606	70.6922	1964.99	89.434	2014.98	152.25	7967.19	544.912	52420.7	5.6572	79.4212	28.0808	264.67
contig_1773	12026	35.7984	0.000842034	0.000841557	0.0262715	0.0255843	0	0	1.86081	6.74314	0	0	0.00101044	0.00100944	0.716319	1.78024	0	0	1.13178	3.5126	0.000926238	0.000925525	21.9917	146.521	0.0251768	0.0272462	0	0	10.0435	23.1528
contig_997	990	8480.65	252.036	12444.1	883.608	164047	824.869	131991	429.161	139357	1020.72	141008	134.093	1452.81	161.699	11291.7	291.758	20109.5	642.913	166412	856.086	127296	839.854	426579	910.839	192171	111.736	4291.57	1121.28	595003
contig_1184	540	69745.3	494.151	12161	2632.6	447710	1430.85	104562	8046.08	6.11554e+06	1507.09	152016	303.272	7591.26	19927.8	2.43257e+07	448.313	6433.08	12657.8	8.89975e+06	1898.04	275581	6873.06	2.72063e+06	1749.65	176880	334.215	4976.12	11442.4	6.00659e+06
contig_1375	8692	181.366	0.00152189	0.00151973	0.0350035	0.0337778	0	0	46.0558	407.42	11.1249	20.0338	0.00117069	0.00116922	9.76212	22.6032	0	0	44.3458	302.247	2.62456	11.7594	28.6946	248.968	26.0681	65.2495	0	0	12.6521	48.1523
contig_2310	9575	5.36382	0.00116711	0.00116572	0.161698	0.331435	0.00148541	0.00148335	1.1931	3.07335	0.60191	1.9254	0	0	0.39809	0.521721	0.00127321	0.00127177	0.57634	1.86086	0	0	0.525411	1.41892	0.241273	0.403542	0.00116711	0.00116548	1.6609	4.33868
contig_2089	11546	20.3839	0.000965251	0.000964412	0.495437	1.03641	0	0	0.242366	0.434299	2.94402	5.06667	0	0	1.64637	3.16167	0.001053	0.0010519	0.316515	0.759778	0	0	6.67892	38.1741	4.6318	15.2125	0	0	3.42647	10.6439
contig_2335	17967	35.3677	0	0	1.19038	3.06573	0.000617388	0.000616802	1.27485	3.27021	3.62272	6.15638	0	0	2.43318	5.01556	0.000561262	0.00056095	1.25515	4.28136	0.000617388	0.00061695	14.2178	104.674	5.42274	17.8969	0	0	5.94915	18.8809
contig_2628	2611	601.117	73.4978	530.932	43.2592	416.787	56.8216	800.068	2.90045	14.3457	8.61235	21.9934	108.195	642.011	3.60707	9.57679	57.1877	833.285	4.5449	20.9716	87.4811	842.013	2.11174	6.28953	9.77204	37.4947	142.071	9833.41	1.05486	4.65667
contig_2493	5967	55.2075	0.568334	2.45866	1.34399	3.07375	0	0	6.87193	14.6821	4.38216	7.95271	0.154375	0.273607	2.77428	5.73532	0.128245	0.315078	4.2283	12.4846	1.17243	5.43979	10.9679	32.6129	6.13151	7.94292	0.414303	0.897891	16.0698	40.319
contig_2787	3906	234.526	1.76704	7.33195	42.2902	405.622	7.16374	72.2115	33.4707	251.209	3.42492	6.54384	0.280884	0.543958	51.3504	473.326	2.38951	38.3519	15.4169	92.677	1.35383	4.16269	51.1621	546.804	1.92226	3.00381	0	0	22.533	109.06
contig_2676	7693	1380.22	8.26448	52.2302	259.277	6087.86	144.131	2747.56	96.1579	924.676	204.706	4299.37	0.726501	1.06904	92.0025	911.52	52.1938	836.633	82.0334	944.883	207.922	4847.3	24.2016	89.2574	199.627	5052.63	2.82248	10.8261	6.15736	14.0054
contig_2583	10907	5.87748	0.000929627	0.000928883	0.237892	0.684509	0.00102259	0.00102163	1.28112	5.31356	1.16017	2.94345	0	0	0.405225	0.939671	0.00195222	0.00194859	0.446593	0.941362	0.00120852	0.00120735	0.61969	1.16953	0.633541	1.34228	0	0	1.08813	1.66449
contig_1400	3283	871.705	118.726	3228.31	21.8059	99.5131	32.4666	384.123	2.08586	4.50314	4.64794	7.47082	187.438	6516.98	4.03	6.46333	158.286	2685.12	3.79445	12.2931	47.9275	345.095	5.21353	11.4259	3.85477	7.83624	277.105	22228.8	4.32429	10.8705
contig_1473	15636	358.336	9.69863	134.915	54.5854	1102.88	15.8364	583.203	27.6285	459.717	54.6137	815.81	8.32707	65.5232	15.6469	125.844	15.6475	374.456	21.8093	328.727	23.4609	853.634	25.2854	362.1	53.6723	1156.64	16.356	229.923	15.7681	92.9111
contig_790	232415	30495.5	157.672	35895	917.888	760400	483.375	236848	5168.71	1.0186e+07	515.928	282952	84.6335	9189.13	4786.18	3.6342e+06	169.093	45846.3	5506.29	6.58144e+06	506.116	261996	4341.11	6.38158e+06	594.425	353196	134.486	30701.8	7129.6	1.06247e+07
contig_1387	8370	1081.23	45.708	2181.57	193.9	34980.8	129.277	19748.1	16.5209	3090.76	166.188	21780.3	31.8682	1014.11	3.32689	16.5193	41.5674	1714.51	22.8556	4162.47	162.005	20376.8	53.914	14407.9	160.723	21767.7	27.992	971.376	25.3809	5704
contig_501	1951	73.3298	5.51971	80.6839	6.29761	16.8336	6.86952	135.604	1.39645	4.88727	4.15602	7.1084	0.585786	0.424995	7.81399	32.6438	3.18601	22.5373	1.76846	5.19255	11.1094	84.2105	4.20044	60.5306	6.04497	10.2185	0.167129	0.170384	14.2143	119.732
contig_3110	8933	24.4091	0	0	0.0169646	0.032152	0	0	4.68496	11.4851	0.205397	0.223351	0.251167	0.524447	1.76238	2.03833	0.171581	0.966732	2.16805	6.54757	0.120005	0.600191	8.73608	34.3998	0.599226	0.774669	0.188546	1.17983	5.50472	23.6441
contig_2887	10292	942.862	83.0295	1021.45	61.3468	384.913	45.8326	720.328	35.9063	192.716	18.5314	39.9492	128.597	1086.86	22.6001	61.5548	112.911	2491.56	23.1887	109.238	51.0812	314.799	54.1959	341.187	17.2173	39.8136	264.605	4705.46	23.8188	87.1699
contig_2139	5979	426.16	75.7854	995.419	10.4546	40.4563	29.5977	458.382	0.284611	0.698877	1.55241	1.60113	94.4584	682.321	0.283925	0.269235	90.7621	2192.42	0.517585	1.92358	39.0065	302.087	1.07737	2.25779	2.02848	3.57779	78.6572	3196.12	1.69394	3.67189
contig_2857	10945	793.409	68.9698	1496.41	47.7316	547.56	33.3772	655.494	39.465	8727.29	12.5918	85.1976	100.95	2561.99	25.4277	3660.63	100.734	3314.91	31.2145	5450.99	39.3696	515.051	48.3361	3859.91	14.6065	84.8	198.388	9963.61	32.247	8908.36
contig_1944	9288	461.21	0.44988	1.99146	6.57157	19.3226	35.4332	629.023	86.3305	1298.72	22.6836	85.2259	0.00153206	0.00152962	69.9571	560.356	5.09335	74.2766	68.0295	751.31	43.5184	381.12	77.681	1090.36	21.9692	60.0525	0.00109433	0.00109319	23.49	98.3837
contig_219	1471	109.378	9.54958	62.392	2.98637	8.45577	2.08403	16.5986	3.6268	3.16895	4.49054	4.20164	15.0908	61.9108	10.0628	21.7089	15.1643	158.921	7.60485	10.915	5.19985	36.118	3.89553	7.91623	4.96518	12.1776	15.8569	170.36	8.80091	15.6747
contig_2478	12195	28.1506	0.299709	2.21672	3.67489	15.6245	0.493234	5.25338	5.68626	32.1141	2.15766	3.21768	0	0	2.85147	11.2837	0.242009	3.80037	3.5858	17.1999	0.903279	4.65709	3.43412	15.4618	1.54977	3.4799	0	0	3.2724	15.0595
contig_1986	19216	59.4583	1.07899	6.87638	4.59488	57.1751	3.17917	99.4756	11.3487	398.815	2.75469	25.6262	0.706755	3.93706	3.23162	32.4723	1.74683	26.8546	5.51752	64.7492	2.94047	36.2707	11.2036	253.458	3.49649	25.5796	2.20523	27.5032	5.45332	71.486
contig_3536	87558	208.15	0.78963	5.61177	0.860367	3.72092	0.762608	12.442	9.95272	76.7489	1.04783	1.80421	0.0369417	0.0719378	0.910031	2.6988	0.845907	15.5454	5.24509	26.9128	0.840484	8.04078	150.873	1237.06	2.95746	6.77279	0.158899	0.645564	32.8695	109.109
contig_2853	5368	232.47	3.51169	23.4615	38.0481	202.714	0.844193	4.25116	34.2963	418.827	4.22365	5.88332	0.404753	0.788415	58.5958	770.107	0.950747	5.56808	16.4251	75.2772	1.88367	14.2923	49.0351	588.867	1.7545	3.98509	0	0	22.496	112.602
contig_743	6847	316.711	0.58683	3.19837	3.69404	8.73532	33.4253	563.993	59.3467	895.228	15.4517	41.7061	0.00164253	0.00164023	45.765	261.593	3.71136	61.3324	44.1635	304.198	30.9781	247.654	49.1537	471.828	15.1284	54.2448	0	0	15.3051	75.7785
contig_418	2011	119.466	3.47609	30.2978	11.6706	39.3713	0.290167	0.496399	26.0167	89.0642	4.00913	4.85856	0.80978	1.49391	7.446	13.6773	1.30038	5.97263	9.12466	19.8157	4.62869	14.2497	23.8469	53.5071	8.81193	21.3066	6.54702	40.487	11.4884	29.6736
contig_1274	7013	369.364	0.329739	2.38415	4.18476	10.6937	31.2662	370.841	63.9551	949.074	19.0685	45.0556	0	0	59.3692	224.083	8.63121	151.674	51.2592	269.799	36.4683	202.591	59.9698	769.609	19.0482	44.9339	0.0032056	0.00319553	15.8103	29.5054
contig_2153	14035	153.157	23.0459	384.987	8.09247	48.6653	7.86439	110.697	1.27973	4.17226	1.35319	2.5803	23.666	515.998	1.16586	2.21397	28.8519	947.815	1.30256	4.21475	8.76291	75.8554	2.01412	8.75429	1.87411	5.02417	41.3788	2127.62	2.50479	7.1373
contig_3395	62559	369.557	0.582496	4.45248	4.22312	12.5048	32.1315	452.07	69.534	924.636	15.3989	54.7463	0.00525565	0.0100402	54.7765	346.153	5.44439	102.959	55.7705	489.27	33.7376	266.128	63.46	701.277	15.4738	52.7497	0.000400583	0.000400292	19.0188	85.8959
contig_665	2748	1036.82	47.841	1417.4	207.975	17816.4	116.308	6460.89	12.6613	99.3846	143.593	3858.29	26.6409	463.931	2.98499	4.28736	49.4927	3134.2	20.4773	83.3629	138.199	7399.04	61.3553	831.098	156.065	5309.08	36.8526	1525.76	16.3699	86.1253
contig_2361	3184	1778.56	34.6987	543.024	102.224	4131.16	141.422	7839.67	144.224	11091.7	281.985	29571.4	0.824324	3.38786	28.9585	462.958	31.8151	844.74	143.077	12587.4	116.302	4952.6	272.197	23387.6	423.155	68177.8	1.99868	4.77483	55.6737	1095.8
contig_1147	1349	76.6806	2.76814	9.54395	50.3787	646.33	4.13428	27.5535	0	0	0	0	0	0	0	0	0	0	0.253545	0.950697	0.376147	0.612149	9.7648	35.2168	0	0	0	0	9.005	14.4241
contig_3501	12178	238.154	19.029	1578.39	3.86191	84.5858	8.30737	353.824	27.0925	181.477	12.4248	37.1704	14.7674	1166.45	8.16096	15.3062	26.9793	3233.34	17.1771	83.6988	5.57981	215.665	27.8938	197.348	15.531	46.0053	30.5738	3865.04	20.7755	67.838
contig_662	1141	3219.76	191.305	1554.97	560.481	28626.6	503.309	14921.1	7.59233	12.9346	508.614	7142.32	106.559	334.605	1.75984	6.30994	142.377	1442.21	19.7972	67.6004	536.455	10073.2	43.2119	716.508	480.927	18741.4	71.2977	1050.18	46.0747	448.104
contig_2076	18149	52.0299	3.13673	22.0368	3.48192	8.94756	4.60087	68.7367	3.68687	10.3414	2.20973	4.33645	3.89966	9.04319	2.32852	3.72591	4.11795	70.9851	2.23135	7.49151	3.94044	23.5829	3.71571	9.0737	2.40908	4.17503	8.74554	39.8196	3.52553	9.64312
contig_2144	3735	657.458	67.3414	734.368	42.1704	182.854	72.3439	1620.06	3.76346	9.75372	10.4485	20.3229	93.6881	318.503	4.12497	8.36555	81.1922	1660.36	4.38856	24.789	71.9604	556.82	2.95537	12.7699	10.407	21.5221	189.692	8315.97	2.98159	11.0059
contig_634	5036	938.141	80.8694	941.184	56.0096	284.026	43.5639	390.908	29.9537	219.925	13.2466	30.7993	136.049	1190.1	23.0387	79.2686	127.012	2259.51	24.3299	144.758	54.2345	278.194	51.2794	370.848	17.7157	58.7001	255.925	6168.72	24.9134	99.8917
contig_3445	6243	1122.99	148.021	5764.01	33.9603	388.384	49.6419	819.062	4.2324	10.8069	4.93222	10.7884	219.927	11863.6	3.59445	6.65101	192.547	10115.4	3.95684	34.8419	41.9998	550.576	5.43131	16.0501	6.32086	20.6458	402.723	51707.5	5.69966	13.6428
contig_2694	9306	1181.5	9.18239	79.5118	207.979	6719.48	135.818	4489.11	53.5258	994.127	186.877	4815.09	0.658912	1.13693	80.9356	1167.31	53.0096	1165.2	56.3268	685.863	206.558	8889.64	13.4226	62.7737	171.84	4351.99	1.69463	6.22215	3.66994	11.0947
contig_3363	41391	221.444	0.000800175	0.000799389	0.000242477	0.000242366	0.0550423	0.44472	56.2914	693.125	14.3661	31.2463	0.0303339	0.119085	11.7793	25.5372	0.000994156	0.00099333	53.6494	475.884	3.39715	18.59	35.7762	281.257	30.4043	120.323	0	0	15.6927	65.0788
contig_2933	4825	79.6327	1.47701	8.42144	0.0645989	0.125039	1.07679	13.4778	7.25091	33.1672	10.6207	24.0071	0.690267	1.71235	6.19807	13.1921	0.672513	4.93812	14.8068	70.6132	0.775187	3.54135	10.7688	57.2859	12.776	28.4616	1.09754	5.23799	11.3574	36.7871
contig_684	1622	40.0761	0	0	1.29484	1.59757	0	0	0.830842	1.13045	4.52717	7.96252	0	0	3.71807	2.76275	0	0	0.546875	3.53145	0	0	19.2439	91.7152	4.82269	7.47434	0	0	5.09171	9.33421
contig_1529	25108	3163.12	2.89334	73.218	15.1653	1095.84	6.11159	439.736	692.076	241761	18.9274	663.852	0.654219	4.26452	533.454	67171.3	3.06968	100.226	527.152	100071	6.83416	616.569	581.798	156252	28.3887	1043.83	0.920066	8.68348	745.674	172978
contig_2664	3237	7.82702	0	0	0.666019	1.21022	0	0	0.709751	1.21188	1.12407	1.42561	0	0	0.337545	1.07271	0	0	0	0	0.143505	0.217569	0.0485909	0.0462459	1.67315	2.0976	0	0	3.12439	6.23153
contig_1749	6778	489.581	15.0652	145.086	25.1219	151.473	17.1198	265.526	66.9934	1681.27	30.1118	142.38	3.16807	7.19108	25.0733	124.647	10.3788	110.498	96.1388	2232.85	27.1273	259.529	79.7897	1992.98	36.1387	177.783	2.60486	8.88347	54.7494	705.907
